title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Monólogos da Vacina",movie,,2023,,,,
Rita,movie,Drama,2024,tt12699704,6.6,244,
"She Came at Night",movie,"Comedy, Horror",2023,tt27988718,6.5,296,
"Christmas in Notting Hill",movie,Romance,2023,tt29233347,6.1,2527,
"The Santa Summit",movie,Romance,2023,tt29381717,6.8,1686,
"Line of Fire",movie,"Drama, War",2023,tt17597510,6.8,1417,
"A Merry Scottish Christmas",movie,"Comedy, Drama, Romance",2023,tt28237077,6.4,3272,
"Scooby-Doo! And Krypto, Too!",movie,"Action, Adventure, Animation",2023,tt28508231,6,1237,
"Making Waves",movie,"Comedy, Romance",2023,tt28466689,6.6,731,
"Napa Ever After",movie,"Drama, Romance",2023,tt28506136,6.1,419,
"Billion Dollar Heist",movie,"Crime, Documentary",2023,tt11028122,6.8,672,
"Is There Any Place for Me, Please?",movie,Documentary,2023,tt29614831,8.3,19,
"To End All War: Oppenheimer & the Atomic Bomb",movie,"Biography, Documentary, History",2023,tt28240284,7.4,2773,
"Justice League x RWBY: Super Heroes and Huntsmen Part Two",movie,"Action, Adventure, Animation",2023,tt28786861,5.7,698,
"A Zest for Death: A Hannah Swensen Mystery",movie,Mystery,2023,tt28818186,6.9,661,
Possessions,movie,Horror,2024,tt14853700,3.8,845,
Australia,movie,Documentary,2009,tt2126234,7.2,36,
"Tell Them You Love Me",movie,Documentary,2023,tt29142525,6.9,3675,
"Metal Monsters: The Righteous Redeemer",movie,"Documentary, Sport",2023,tt28359825,6.2,44,
"De ce ma cheama Nora, cand cerul meu e senin",movie,"Biography, Documentary",2023,tt28254105,7.9,131,
"Lies We Tell",movie,"Crime, Mystery, Thriller",2023,tt10406410,6.4,839,
"Haul Out the Holly: Lit Up",movie,"Comedy, Romance",2023,tt28492358,5.6,1760,
"Seventh Heaven",movie,Comedy,2023,tt28222642,6.4,295,
"Artemis I: Going Back to the Moon",movie,Documentary,2022,tt23887404,6.5,23,
"Baby Looney Tunes: Backyard Adventures",movie,Family,2003,,,,
"The Lost Colony of Roanoke: New Evidence",movie,"History, Documentary",2022,tt20115922,6.8,100,
"The Red Suitcase",movie,"Drama, Horror, Mystery",2023,tt28495418,5.7,745,
"Tracy Morgan: Takin' It Too Far",movie,Comedy,2023,tt11459784,4.6,257,
"Adnan Syed: Overturned",movie,Documentary,2022,tt22245870,4.4,30,
Photophobia,movie,Documentary,2023,tt28635495,6.4,98,
"Ready Jet Go! Space Camp",movie,"Animation, Family",2023,tt28504880,5.8,42,
Punch,movie,"Comedy, Short",2023,tt26927404,,,
"Alien Sharks: Strange New Worlds",movie,Documentary,2023,tt28502049,6.9,20,
"Una decisión difícil",movie,,2021,,,,
"Fourth Down and Love",movie,"Comedy, Family, Romance",2023,tt20869180,6.6,1137,
"Retreat to You",movie,"Comedy, Romance",2023,tt28524429,6.2,802,
"A Very Venice Romance",movie,"Comedy, Romance",2023,tt28524498,6.3,856,
"Everybody Knows",movie,Drama,2023,,,,
"Air Jaws: Final Frontier",movie,Documentary,2023,tt28505724,6.1,19,
"Jaws in the Shallows",movie,Documentary,2023,,,,
"Cocaine Sharks",movie,"Documentary, Short",2023,tt28503824,4.7,41,
"Monster Hammerheads: Killer Instinct",movie,Documentary,2023,tt28500658,6.1,39,
"Megasharks of Dangerous Reef",movie,Documentary,2023,,,,
"Raiders of the Lost Shark",movie,Documentary,2023,,,,
"Mako Mania: California Battle",movie,Documentary,2023,,,,
"Great White Fight Club",movie,Documentary,2023,,,,
"Jaws vs. the Meg",movie,"Documentary, Reality-TV",2023,tt28498814,5.8,50,
"Belly of the Beast: Feeding Frenzy",movie,Documentary,2023,,,,
"Serial Killer: Red Sea Attacks",movie,Documentary,2023,tt28505808,6.7,26,
"Tropic Jaws",movie,Documentary,2023,,,,
"Shark Week: Off the Hook",movie,Documentary,2023,,,,
"Florida Shark: Blood in the Water",movie,Documentary,2023,,,,
"Deadly Sharks of Paradise",movie,Documentary,2023,,,,
"Only When I Laugh",movie,Drama,2023,tt22531044,7.2,351,
"Ein Fest fürs Leben",movie,Comedy,2023,tt22693996,6.2,475,
Kill,movie,"Action, Crime, Drama",2023,tt28259207,7.5,39512,
Unmoored,movie,"Crime, Drama, Thriller",2023,tt13045486,5.9,247,
"Doomsday: The Trial of Lori Vallow Daybell",movie,Crime,2023,tt30749490,6.7,9,
"3 Bed, 2 Bath, 1 Ghost",movie,"Comedy, Drama, Family",2023,tt28818121,7.1,1796,
Kix,movie,Documentary,2024,tt32034405,8,1076,
"A Million Minutes",movie,Drama,2024,tt28618089,6.5,1038,
"Um Filme do Caraças",movie,Comedy,2023,tt28327276,3.8,97,
"The Never Born",movie,"Comedy, Documentary",2021,,,,
"Popular Theory",movie,"Adventure, Comedy, Family",2023,tt21956238,5.9,353,
"We Grown Now",movie,Drama,2023,tt28639049,6.8,1184,
"Cookie Monster's Bake Sale",movie,Family,2023,,,,
"A Bela América",movie,"Comedy, Drama, Thriller",2023,tt3259322,5.9,57,
"Velký Pán",movie,"Animation, Comedy, Fantasy",2024,tt30877290,7,8,
"AKA Mr. Chow",movie,Documentary,2023,tt28805537,6.8,305,
"Beyond the Headlines: The Gabby Petito Story",movie,"Crime, Documentary",2022,,,,
"Lil Nas X: Long Live Montero",movie,"Documentary, Music",2023,tt28609811,6.1,307,
"Disappeared: The Bradley Sisters",movie,"Crime, Documentary",2023,tt28703077,6,85,
"The Price of Truth",movie,Documentary,2023,tt28650951,6.8,79,
"Szenen einer Ehe",movie,,2012,,,,
"De olhos abertos",movie,Animation,2023,,,,
"Mamonas Assassinas: O Filme",movie,"Biography, Drama, Music",2023,tt24326062,4.9,1245,
"Great White Open Ocean",movie,Documentary,2022,tt21362640,7.1,58,
"No Accident",movie,Documentary,2023,tt28798353,6.4,409,
"LEGO Jurassic Park: The Unofficial Retelling",movie,"Action, Animation, Short",2023,tt29380429,6.1,327,
"Sniper: G.R.I.T. - Global Response & Intelligence Team",movie,Action,2023,tt28487871,5,1733,
"As Neves",movie,"Drama, Thriller",2024,tt26164896,5.4,157,
Muscat,movie,"Drama, Short",2023,tt31918318,7.4,87,
"Stranger in the Woods",movie,Thriller,2024,tt19316408,3.5,1303,
Yun,movie,Drama,2023,,,,
Vindicta,movie,"Horror, Thriller",2023,tt28682039,4.3,1118,
Hotsureru,movie,"Drama, Romance",2023,tt30700501,5.8,156,
"The Swan Princess: Far Longer Than Forever",movie,"Animation, Family",2023,tt29768517,4.3,71,
"Sharkadelic Summer",movie,Documentary,2020,tt13362120,5.6,15,
"Dawn of the Monster Mako",movie,Documentary,2022,tt21352278,6.6,29,
"Saving the Gorillas: Ellen's Next Adventure",movie,Documentary,2023,tt29117738,1.2,346,
"Anyone But Her",movie,"Comedy, Romance",2024,tt29079096,4.9,280,
"Our Folks: The Beginning",movie,Comedy,2024,tt27578313,5.4,567,
"Men Up",movie,Drama,2023,tt26930838,6.9,1221,
"Kids Halloween Baking Championship",movie,Game-Show,2016,tt6186918,6.1,34,
"Betty's Bad Luck in Love",movie,"Comedy, Romance",2024,tt30523572,6.1,890,
Kneecap,movie,"Comedy, Drama, Music",2024,tt27367464,7.6,17025,
"Joyeux Noel",movie,Romance,2023,tt29353013,6.1,1065,
"Christmas on Cherry Lane",movie,"Drama, Family, Romance",2023,tt28287106,6.1,1673,
"Round and Round",movie,"Comedy, Fantasy",2023,tt29244163,7.1,1560,
"The Secret Gift of Christmas",movie,Drama,2023,tt28753331,6.2,1184,
"Magic in Mistletoe",movie,Romance,2023,tt29233549,6.3,1001,
"To All a Good Night",movie,Romance,2023,tt29593734,7.4,1492,
"Christmas with a Kiss",movie,Romance,2023,tt29593706,5.7,749,
"Letters to Santa",movie,"Comedy, Romance",2023,tt27541327,5.9,827,
"Catch Me If You Claus",movie,"Comedy, Romance",2023,tt29513295,6.5,1820,
"Navigating Christmas",movie,"Comedy, Drama, Romance",2023,tt29499132,6.4,1318,
"Mystery on Mistletoe Lane",movie,Mystery,2023,tt29233371,7,1603,
Amal,movie,Drama,2023,tt21916652,7.4,516,
"X Trillion",movie,Documentary,2024,tt10468350,6.7,59,
"The Ringleader: The Case of the Bling Ring",movie,"Documentary, Crime",2023,,,,
"Tisza-tó, az ember alkotta paradicsom",movie,Documentary,2023,tt28550622,8.7,80,
"Century of Animation Showcase: 1923",movie,"Animation, Comedy",2023,tt29362332,7,10,
"My Muslim Husband",movie,Documentary,2023,tt27909629,4.3,155,
Outrage,movie,Thriller,2023,tt15192822,3.7,333,
"Albert Brooks: Defending My Life",movie,"Biography, Documentary",2023,tt20274588,7.4,1651,
"Good Times, Bad Times",movie,Drama,2023,tt28285007,6.5,143,
"Sometime, Somewhere",movie,Documentary,2023,tt28038993,,,
"Night and Day",movie,Drama,2010,tt1719543,6.3,176,
"Yeti Massacre",movie,Documentary,2023,tt29304721,5.3,117,
"The Sibyl",movie,Drama,2022,tt17939670,5.8,141,
"Reunión 10 años – No se aceptan devoluciones",movie,Comedy,2023,,,,
50%,movie,"Action, Short",2023,tt28628711,,,
"Ghost Adventures: Devil Island",movie,"History, Documentary",2023,,,,
"Halloween Top 20",movie,"Documentary, Horror",2016,,,,
"Donald Trump: A Faking It Special",movie,Documentary,2020,,,,
"Endless Summer Syndrome",movie,"Comedy, Drama, Thriller",2023,tt28521906,6.1,332,
"The Quiet Maid",movie,"Comedy, Drama",2023,tt18291892,6.1,1034,
"Stand Up & Shout: Songs from a Philly High School",movie,Documentary,2023,tt29417104,6.6,53,
"The Insurrectionist Next Door",movie,Documentary,2023,tt29466126,6.3,870,
"Vantage Point",movie,,2023,,,,
"David Holmes: The Boy Who Lived",movie,Documentary,2023,tt29491918,7.7,4244,
"Lo dejo cuando quiera",movie,"Western, Action, Drama, Crime",2023,,,,
"Calm in the Canopy",movie,Drama,2023,tt29256436,5,49,
"Soccer Soul",movie,"Documentary, Sport",2023,tt30342692,7.1,721,
"Amour d'Hiver",movie,"Romance, Short",2023,tt29519760,,,
"Life as It Should Be 2",movie,Romance,2023,tt16540920,5.1,383,
"Taking on Taylor Swift",movie,Documentary,2023,tt27787043,3.7,260,
"Oscar's Handmade Halloween",movie,Family,2023,,,,
"A Christmas Serenade",movie,Romance,2023,tt29624046,5.4,137,
"Christmas of Yes",movie,Romance,2023,tt29624253,6,223,
"Christmas Revisited",movie,Romance,2023,tt29623945,5.8,52,
"Today Again",movie,"Comedy, Drama, Romance",2023,tt28269387,6.2,174,
"The Yorkshire Exorcist",movie,"Documentary, Mystery",2023,,,,
"Além das Águas",movie,,2023,,,,
"Room for One More",movie,"Comedy, Short",2023,tt27922446,7.2,12,
"Agent Recon",movie,"Action, Sci-Fi",2024,tt26743864,2.4,667,
"Leo Reich: Literally Who Cares?!",movie,Comedy,2023,tt29712087,6,274,
Childhood,movie,,2023,,,,
"Uma Breve História do Sound System",movie,,2023,,,,
"Breaking Olympia: The Phil Heath Story",movie,Documentary,2024,tt13292750,7.1,258,
"Don Q",movie,"Comedy, Crime, Drama",2023,tt15497092,4.3,374,
"Escape to Berlin",movie,Documentary,2023,tt29606240,8,7,
"ID Special Report: The Long Island Serial Killer",movie,Documentary,2023,tt28634039,3.4,51,
Autumn,movie,"Comedy, Drama, Family",2023,tt20780942,7.6,154,
"Mai departe",movie,"Biography, Drama",2023,tt21365476,8.1,36,
"Puterea Probabilitatii",movie,"Action, Thriller",2023,tt30139003,6.8,100,
"Instant love",movie,Drama,2023,,,,
"The Birdman",movie,"Adventure, Biography, Documentary",2014,tt4131452,5.4,58,
"Merry Circus",movie,Documentary,2009,tt6504736,7.5,21,
"When Time Stood Still",movie,"Documentary, Music",2021,tt14796986,6.8,18,
"Ice Age America",movie,Documentary,2023,tt29720174,7,93,
"Who Killed Tupac: Confessions of a Killer?",movie,Documentary,2023,tt29951931,5.7,11,
"Blood'less' Revolution",movie,"Biography, Drama, History",2024,tt18253426,6.7,260,
"Accidentally Brave",movie,"Biography, Drama",2023,tt27995316,6.2,33,
"Young Hearts",movie,Comedy,2020,,,,
Nibali,movie,Sport,2023,tt28491582,,,
"Justice League: Crisis on Infinite Earths - Part Two",movie,"Action, Adventure, Animation",2024,tt30150907,5.5,5254,
"Trees, and Other Entanglements",movie,Documentary,2023,tt27662275,6.5,438,
"The Painter",movie,Thriller,2024,tt30253266,4.7,2246,
"Me Contro Te - Il film: Operazione Spie",movie,Comedy,2024,tt31985563,4.3,49,
"A Scottish Love Scheme",movie,"Drama, Romance",2024,tt28787545,6.2,913,
"Café Marylin",movie,"Drama, Short, Thriller",2022,tt21440792,7.5,76,
"Property Brothers: Linda and Drew Say I Do",movie,"TV Movie",2018,,,,
Fires,movie,"Drama, Short",2022,tt23052222,6.3,13,
"One More Shot",movie,"Action, Thriller",2024,tt27110516,5.4,3575,
"Luther: Never Too Much",movie,"Biography, Documentary, Music",2024,tt10850320,8.2,809,
"Gary Gulman: Born on 3rd Base",movie,Comedy,2023,tt30218365,7.5,315,
"Māori Kūwaha And The Floating Worlds Time Forgot",movie,Documentary,2023,,,,
Daniel,movie,"Adventure, Biography, Documentary",2023,tt3180090,7.6,645,
"Matrix: Generation",movie,Documentary,2024,tt30849138,6.2,278,
"Oprah and the Color Purple Journey",movie,Documentary,2023,tt30781889,5.4,36,
"The Craftsman: Preserving the Last Higgins Boat",movie,Reality-TV,2023,tt29687288,8.8,12,
"The Worst Man in London",movie,"Crime, Drama",2024,tt15023958,5.7,146,
"World's First Battlefield",movie,"Documentary, History, TV Movie",2023,,,,
"Couture Behind the Iron Curtain",movie,Documentary,2016,tt12987850,,,
"Paging Mr. Darcy",movie,"Comedy, Romance",2024,tt29889566,6.7,1115,
"Love & Jane",movie,"Comedy, Romance",2024,tt31024928,6,796,
"An American in Austen",movie,"Comedy, Fantasy, Romance",2024,tt31068337,6.4,1086,
"Branca de Neve e o Caçador Alvarenguense",movie,Fantasy,2023,,,,
"The Accidental President",movie,Documentary,2024,,,,
Hyperstition,movie,"Comedy, Short",2021,tt21111208,6.1,18,
"Full Life",movie,Drama,2024,,,,
"De olhos abertos",movie,"Drama, War",2023,,,,
"O Real Mundo de Any Malu: Primeiro Dia",movie,Animation,2023,tt28004158,8,11,
Yolo,movie,"Action, Comedy, Drama",2024,tt28151876,6.9,3659,
"CrimeTime: Freefall",movie,"Drama, Mystery",2024,tt31068356,5.9,725,
"MoviePass, MovieCrash",movie,"Comedy, Crime, Documentary",2024,tt14257662,6.7,2811,
"Plastic People",movie,Documentary,2024,tt30835991,7,142,
"Eric André Live Near Broadway",movie,Comedy,2024,,,,
"Fatal Flight: Shoreham",movie,Documentary,2023,,,,
"What Happened to Valentino Dixon?",movie,Crime,2023,tt28268408,7.4,24,
"The Unbreakable Tatiana Suarez",movie,"Documentary, Sport",2024,tt30955308,6.6,170,
"Almost Paradise",movie,"Comedy, Drama",2024,tt27836519,6.5,536,
Fences,movie,"Comedy, Drama",2023,,,,
"Never Again: The United States Holocaust Memorial Museum - A Tour with Wolf Blitzer",movie,Documentary,2022,,,,
"Entre Nos: About Last Night",movie,Comedy,2019,tt30216886,,,
"Ramy Youssef: More Feelings",movie,Comedy,2024,tt31039503,6.9,715,
"The Sleeping Woman",movie,"Drama, Fantasy, Thriller",2024,tt22506854,5.2,556,
"We need to talk",movie,"Drama, Short",2023,tt27944043,,,
"Megamind vs. The Doom Syndicate",movie,"Action, Adventure, Animation",2024,tt31122323,2.5,5498,
"V Síti: Za Skolou",movie,Documentary,2020,tt11894028,8.6,32,
"Mientras seamos jóvenes",movie,"Comedy, Drama",2015,,,,
"What a Feeling",movie,Comedy,2024,tt31116111,6.5,220,
"Brandy Hellville & the Cult of Fast Fashion",movie,Documentary,2024,tt31189910,6.2,1064,
"Rory Scovel: Religion, Sex and a Few Things in Between",movie,Comedy,2024,tt31194520,6.6,366,
"Promised Land",movie,Drama,2024,,,,
"The spirit of the nation's youth",movie,"Adventure, Drama, Thriller",2023,,,,
"The Sky Above Zenica",movie,Documentary,2024,tt31863474,7.2,111,
"Gwyneth vs Terry: The Ski Crash Trial",movie,Documentary,2023,tt28353349,5.7,159,
"A Woman with a Movie Camera",movie,,2024,,,,
"Uncovering Fukushima",movie,Documentary,2022,,,,
"Azken erromantikoak",movie,Drama,2024,tt15469016,6.6,64,
"The Promise",movie,Thriller,2024,tt29609225,4.9,75,
"Klitschko: More Than a Fight",movie,"Biography, Documentary, War",2024,tt31451157,6.3,498,
"Pathological: The Lies of Joran van der Sloot",movie,"Crime, Documentary",2024,tt31416709,6.5,343,
"Amba: The Russian Tiger",movie,Documentary,2005,,,,
"Jurassic park (YouTube Short)",movie,,2022,,,,
"Ask Me What You Want",movie,"Drama, Romance, Thriller",2024,tt31723358,3.6,388,
"A hangya és a tücsök",movie,Short,2007,tt1086309,6.6,24,
"Alex Edelman: Just for Us",movie,"Comedy, Documentary",2024,tt31727542,7.8,889,
Bestia,movie,Animation,2024,,,,
"Because I Love Bad Weather",movie,"Drama, Romance",2024,tt29226395,6.2,135,
"Bibi Andersson, Ingmar Bergman, and Liv Ullmann on PERSONA",movie,Documentary,1966,,,,
Nasty,movie,"Biography, Documentary, Sport",2024,tt31437303,7.8,1066,
"El Paradís",movie,"Comedy, Short",2023,tt31863861,,,
"An American Bombing: The Road to April 19th",movie,Documentary,2024,tt31868785,6.8,898,
"Emma and Eddie: A Working Couple",movie,"Documentary, Drama",2024,tt31960909,4.7,356,
"Demain dès L'Aube",movie,Drama,2024,,,,
"Quad Gods",movie,Documentary,2024,tt32139436,6.9,128,
"Slave Play. Not a Movie. A Play.",movie,Documentary,2024,tt32149776,5.5,184,
Beacon,movie,Thriller,2024,tt32151206,5.8,411,
"Nikki Glaser: Someday You'll Die",movie,"Comedy, Drama",2024,tt32149504,6.7,1544,
"Call Me Country: Beyoncé & Nashville's Renaissance",movie,"Documentary, Short",2024,tt32223628,5.2,184,
"Stevie Van Zandt: Disciple",movie,"Biography, Documentary, Music",2024,tt32149801,7.9,662,
"Firewire Sniper",movie,"Action, Crime, Drama",2024,,,,
"Elizabeth Taylor: The Lost Tapes",movie,Documentary,2024,tt8510508,7.4,1090,
Faye,movie,"Biography, Documentary",2024,tt32220386,7.1,3048,
"Sweeney Todd: The Demon Barber of Fleet Street",movie,"TV Movie, Horror, Drama, Music, Thriller",2008,,,,
"AEW All Out",movie,"Action, Sport",2024,tt32095665,7.8,64,
"AEW Full Gear",movie,"Action, Sport",2024,tt32095687,7.3,52,
Plantasma,movie,"Horror, Drama, Science Fiction, Fantasy",2022,,,,
"Eiffel: Towers' War",movie,Documentary,2022,,,,
"You and Me and Nanook of the North",movie,,2024,,,,
"Wild Wild Space",movie,Documentary,2024,tt32258850,6.8,565,
"Mechashark Love Down Under",movie,Documentary,2022,tt21428162,7.2,9,
"Rivalries: The History of Michigan vs Ohio State",movie,,2004,,,,
"Latinos en el corredor de la muerte",movie,Documentary,2018,tt10028772,7.2,6,
さらば青春の光「会心の一撃」,movie,,2017,,,,
"El mercado de la inocencia",movie,Documentary,2018,tt10028818,6.6,13,
Elevation,movie,Documentary,2024,tt32281647,6.7,25,
"Just One Kiss",movie,Drama,2021,,,,
Blodspor,movie,"Action, Western, Mystery",2024,,,,
"License to Kill, Part MCMXC",movie,Animation,1989,,,,
"さらば青春の光 単独LIVE『真っ二つ』",movie,,2018,,,,
"Hannah Einbinder: Everything Must Go",movie,Comedy,2024,tt32368364,6.3,894,
Viva.,movie,"Mystery, Music",2023,,,,
"Hayao Miyazaki and the Heron",movie,Documentary,2024,tt32408421,7.8,872,
"The Next Centimeter",movie,"Documentary, Sport",2024,tt32058780,7.5,34,
"さらば青春の光 単独LIVE『四季折々』",movie,,2021,,,,
"さらば青春の光 単独LIVE『五穀豊穣』",movie,,2022,,,,
"さらば青春の光 単独LIVE『大三元』",movie,,2019,,,,
"Quem é Essa Mulher?",movie,Documentary,2024,,,,
"Here to Climb",movie,Documentary,2024,tt32446312,5.9,236,
Pigmalion,movie,"Drama, Short",2024,tt33809955,,,
"Summer Rain",movie,Drama,2024,tt29763028,5.8,63,
"Total Dramarama A Very Special Special That's Quite Special",movie,Fantasy,2023,,,,
"A Perfect Day",movie,Drama,2014,,,,
"Suspekt - Det Kan Godt Blive Vildere",movie,Music,2024,,,,
"Chasing Tokyo",movie,"Adventure, Documentary, Sport",2022,tt22016398,8.5,8,
"La Chica de la Perla",movie,"Thriller, Crime, Mystery",2024,,,,
"Faking It: Murder Far From Home",movie,Documentary,2022,,,,
"Ext. Car. Night",movie,"Comedy, Drama, Thriller",2024,tt32380781,5,80,
Desiré,movie,Drama,2023,tt30796133,5.9,19,
"The One With Hope",movie,Documentary,2024,,,,
"My Happiness",movie,Drama,2024,,,,
"Herchcovitch; Exposto",movie,Documentary,2024,tt32659452,5.7,21,
"Eterno Amor",movie,Romance,2024,,,,
"King Star King",movie,"Animation, Action, Comedy, Fantasy, Horror",2023,,,,
"Lesson Learned",movie,"Comedy, Drama",2024,tt30807200,7.7,2008,
"Eldsjäl- A Short Film",movie,Drama,2024,,,,
"What If The War Ends Tomorrow?",movie,"Documentary, War",2023,,,,
"Miss Plastic - A szikék szépe",movie,Documentary,2009,tt1571585,5.1,68,
"Belly of the Beast: Bigger and Bloodier",movie,Documentary,2024,,,,
"Jaws vs. Leviathan",movie,Documentary,2024,,,,
"Sydney Harbor Shark Invasion",movie,Documentary,2024,,,,
"Greta Gerwig: Itinerary Of A Rising Star",movie,Documentary,2024,,,,
"6000lb. shark",movie,"Documentary, Short",2024,tt33022597,5.5,15,
"Monster Hammerheads: Species X",movie,,2024,,,,
"Let Me Be the One",movie,"Comedy, Short",2023,tt30495167,,,
"Alien Sharks: Ghosts of Japan",movie,Documentary,2024,tt32981718,7.2,16,
"Caught! When Sharks Attack",movie,Documentary,2024,,,,
"Monster of Oz",movie,Documentary,2024,,,,
"Shark Attack Island",movie,Documentary,2024,,,,
"Sharks of the Dead Zone",movie,"Documentary, TV Movie",2024,,,,
"The Real Sharkano",movie,Documentary,2024,,,,
"Mothersharker: Hammertime",movie,Documentary,2024,,,,
